M1.H_b.cs Time [a],H,CA,HCO3,CO3,CO2aq,Omega
199999.0,7.084480440477417e-09,0.002254066653504142,0.0019874118867998086,0.00013332738335216678,1.626525974603903e-05,3.0431508899255646
199999.1,7.084480437103403e-09,0.0022540666525066437,0.0019874118858083413,0.00013332738334915118,1.626525973017867e-05,3.0431508898567343
199999.2,7.084480433774201e-09,0.0022540666515050954,0.0019874118848147906,0.00013332738334515242,1.6265259714403745e-05,3.043150889765464
199999.30000000002,7.084480430116225e-09,0.0022540666505169787,0.001987411883822172,0.00013332738334740344,1.6265259697881588e-05,3.043150889816843
199999.40000000002,7.084480426741781e-09,0.002254066649519556,0.0019874118828307574,0.00013332738334439933,1.6265259682020578e-05,3.0431508897482753
199999.5,7.0844804234121595e-09,0.0022540666485180824,0.0019874118818372587,0.00013332738334041186,1.626525966624522e-05,3.0431508896572623
199999.6,7.084480419753817e-09,0.00225406664753004,0.0019874118808446933,0.00013332738334267328,1.626525964972263e-05,3.043150889708879
199999.7,7.08448041637898e-09,0.002254066646532692,0.001987411879853332,0.00013332738333968002,1.626525963386075e-05,3.0431508896405584
199999.80000000002,7.084480413048997e-09,0.0022540666455312915,0.0019874118788598856,0.00013332738333570295,1.626525961808496e-05,3.0431508895497834
