M1.L_b.cs Time [a],H,CA,HCO3,CO3,CO2aq,Omega
13200.0,7.2815912490226115e-09,0.0021377281457947623,0.0016498760823270156,0.00024392603173387334,8.941940388795203e-06,5.70662598779575
13400.0,7.285860809954055e-09,0.0021378150054422417,0.0016501638007543624,0.00024382560234393962,8.948743775974454e-06,5.704276451903823
13600.0,7.2896109833080175e-09,0.002137918914640718,0.0016504376877415291,0.0002437406134495945,8.954835905268543e-06,5.702288144917084
13800.0,7.292959028231351e-09,0.0021380379035424624,0.0016507023369088242,0.0002436677833168191,8.960385346721894e-06,5.700584290984659
14000.0,7.295967650355986e-09,0.002138169591870408,0.001650959188041681,0.0002436052019143634,8.965476666603534e-06,5.699120205109659
14200.0,7.298837309077171e-09,0.002138295886690025,0.0016512046334112862,0.00024354562663936937,8.970336385434011e-06,5.697726447296708
14400.0,7.301581583105912e-09,0.0021384272624036162,0.0016514474722264453,0.00024348989508858544,8.97502886525528e-06,5.6964226130409585
14600.0,7.304165298259317e-09,0.0021385648871639893,0.0016516868069895588,0.00024343904008721526,8.979505900768214e-06,5.695232865188441
14800.0,7.3065885647363434e-09,0.0021387078334431046,0.0016519219401261612,0.0002433929466584717,8.983763727777368e-06,5.69415451386831
15000.0,7.308860887786857e-09,0.0021388550674432305,0.0016521525740188247,0.0002433512467122029,8.987812308994605e-06,5.693178947646961
15200.0,7.311613912648095e-09,0.0021389435065584986,0.0016523624628625468,0.00024329052184797592,8.992339982012688e-06,5.6917582953047745
15400.0,7.31479103059365e-09,0.002139019840760851,0.001652584718832073,0.00024321756096438898,8.99745749364351e-06,5.690051382469723
15600.0,7.318158253891531e-09,0.002139095237038845,0.0016528159129094342,0.00024313966206470532,9.002858610058736e-06,5.688228945224319
15800.0,7.321644152825241e-09,0.0021391699309808894,0.001653052542445646,0.00024305869426762168,9.008436522455789e-06,5.68633471142021
16000.0,7.325220595639745e-09,0.0021392442135032305,0.0016532933771142447,0.0002429754181944929,9.014150009874536e-06,5.684386475720642
16200.0,7.32963259390145e-09,0.0021392424472530536,0.0016535181086954171,0.00024286216927881822,9.020805282651425e-06,5.68173702826034
16400.0,7.334790084329989e-09,0.002139223037870642,0.0016537671373203476,0.00024272795027514718,9.02851230269897e-06,5.678596987613751
16600.0,7.340391911296042e-09,0.0021392004471841217,0.0016540361233723703,0.00024258216190587573,9.036877296118156e-06,5.67518628277471
16800.0,7.346336382901998e-09,0.002139175957278752,0.0016543207861551756,0.00024242758556178821,9.045752156330985e-06,5.671569984112374
17000.0,7.352577770716544e-09,0.0021391505911459345,0.0016546195196456579,0.00024226553575013834,9.055072203161527e-06,5.66777884439717
17200.0,7.356928139414084e-09,0.002139341570197323,0.001654988909714702,0.0002421763302413104,9.062452623221891e-06,5.665691890121263
17400.0,7.359587803659145e-09,0.0021395867958845694,0.0016553140520134157,0.00024213637193557685,9.06750993629878e-06,5.664757069412269
17600.0,7.3613806833822785e-09,0.0021398461479651917,0.0016556059684976088,0.00024212008973379143,9.071318340446162e-06,5.664376148871781
17800.0,7.362560301696551e-09,0.0021401192070322973,0.0016558772722021884,0.0002421209674150545,9.074258718996505e-06,5.664396682140286
18000.0,7.363238980049522e-09,0.002140403480054408,0.0016561317625151586,0.00024213585876962473,9.07648992448792e-06,5.66474506394431
18200.0,7.363346721316759e-09,0.002140709864499873,0.0016563743102142175,0.00024216777714282768,9.077952045464513e-06,5.665491791207134
18400.0,7.362940484373089e-09,0.0021410261906953058,0.0016565983884077086,0.0002422139011437986,9.078679232333718e-06,5.666570857761576
18600.0,7.362099789922349e-09,0.0021413488016686928,0.0016568051985189369,0.00024227180157487794,9.078775891178384e-06,5.667925432762666
18800.0,7.360876996019217e-09,0.002141674783162634,0.0016569951310507036,0.0002423398260559651,9.078308567425013e-06,5.66951685893731
19000.0,7.3592789313012335e-09,0.0021420050424408085,0.0016571692117559325,0.000242417915342438,9.077291186524567e-06,5.671343750263287
19200.0,7.355820604051158e-09,0.002142488794583784,0.001657367096895424,0.0002425608488441799,9.07410894215486e-06,5.674687665751803
19400.0,7.350684526704586e-09,0.002143009087722152,0.001657507345120807,0.00024275087130067247,9.068540423959478e-06,5.679133222795375
19600.0,7.344488751172012e-09,0.002143536451608621,0.001657598437589314,0.00024296900700965338,9.061394659183792e-06,5.684236486669626
19800.0,7.33743079587382e-09,0.002144069782441051,0.0016576493883293886,0.00024321019705583118,9.052965038951265e-06,5.6898791045392
20000.0,7.329614114370375e-09,0.002144605855669081,0.0016576627828777727,0.00024347153639565423,9.04339384566195e-06,5.695993113190375
20200.0,7.32383538223577e-09,0.002144867102820909,0.0016575677539550939,0.0002436496744329075,9.035745932151995e-06,5.700160635391996
20400.0,7.319841210956385e-09,0.002145059807762142,0.0016575111941405987,0.00024377430681077155,9.030509991809674e-06,5.703076397852379
20600.0,7.316617842907939e-09,0.0021452322497128146,0.0016574784733192139,0.00024387688819680036,9.02635512079798e-06,5.70547627948541
20800.0,7.313830017341772e-09,0.002145386935191344,0.0016574543441367747,0.0002439662955272847,9.022784486466045e-06,5.7075679553595045
21000.0,7.311295827760379e-09,0.002145532138429862,0.0016574358654130063,0.0002440481365084279,9.01955759754125e-06,5.709482617220474
21200.0,7.308880692200706e-09,0.0021456736673511616,0.0016574206042587044,0.00024412653154622858,9.016495151141155e-06,5.711316661569278
21400.0,7.306542235039407e-09,0.0021458111620485075,0.0016574061060215348,0.00024420252801348635,9.013531500936243e-06,5.713094591591552
21600.0,7.304266157523314e-09,0.00214594455807831,0.0016573915895339048,0.0002442764842722026,9.010644754382205e-06,5.7148247911317585
21800.0,7.302046872523734e-09,0.0021460739071562556,0.001657376811833896,0.0002443485476611798,9.00782669675435e-06,5.716510707166971
22000.0,7.29988152634535e-09,0.0021461992966509383,0.0016573616980824484,0.00024441879928424495,9.005073400549283e-06,5.7181542371134
22200.0,7.297781746939869e-09,0.00214631945269049,0.0016573458711301036,0.0002444867907801932,9.00239716097634e-06,5.7197448916039
22400.0,7.295744500087438e-09,0.0021464355000135396,0.0016573300482052799,0.00024455272590412987,8.999798130911825e-06,5.721287437469511
22600.0,7.293763128126718e-09,0.0021465477734313484,0.0016573141483032198,0.00024461681256406434,8.997267655766754e-06,5.722786738698057
22800.0,7.291834664543297e-09,0.0021466563645107712,0.0016572980930180943,0.00024467913574633847,8.994801649031894e-06,5.724244783536812
23000.0,7.289957106462715e-09,0.0021467613746971844,0.0016572818611021109,0.00024473975679753675,8.992397523578384e-06,5.725663007183204
23200.0,7.288121337598149e-09,0.0021468636468014142,0.0016572656344056224,0.0002447990061978959,8.990045019649203e-06,5.727049141190499
23400.0,7.286326583687642e-09,0.0021469627073069327,0.001657249010425276,0.00024485684844082834,8.987740997758176e-06,5.728402354885505
23600.0,7.284574162307511e-09,0.0021470585337635736,0.0016572320433303135,0.00024491324521663,8.985487376903791e-06,5.729721752016389
23800.0,7.28286363291482e-09,0.002147151192127894,0.001657214764282119,0.00024496821392288736,8.983283782339809e-06,5.7310077395980095
24000.0,7.28119380450709e-09,0.002147240795558237,0.001657197201768035,0.0002450217968951009,8.981128898962387e-06,5.7322613080653175
24200.0,7.279559881569883e-09,0.0021473277814836778,0.0016571794470400315,0.00024507416722182316,8.979017305603128e-06,5.7334865068083065
24400.0,7.27796091479747e-09,0.002147411971025622,0.0016571613151666693,0.00024512532792947633,8.976946828839999e-06,5.734683406629832
24600.0,7.27639733937684e-09,0.0021474933415522096,0.0016571428136829165,0.00024517526393464653,8.974918046185214e-06,5.73585165465488
24800.0,7.274868265117172e-09,0.0021475720040091428,0.0016571239842325942,0.0002452240098882743,8.972930084983743e-06,5.736992061538863
25000.0,7.273372872488585e-09,0.0021476479997070393,0.001657104818271844,0.0002452715907175977,8.970981887843022e-06,5.738105210452113
25200.0,7.271914693556378e-09,0.002147720944151773,0.0016570852051397088,0.00024531786950603206,8.969077211885812e-06,5.739187898244333
25400.0,7.270492171088517e-09,0.0021477912674670078,0.0016570653978992636,0.0002453629347838721,8.967215505744893e-06,5.740242196073234
25600.0,7.269102715648109e-09,0.002147859093613155,0.0016570453594199849,0.00024540686709658517,8.96539337386852e-06,5.741269988292253
25800.0,7.267744926266487e-09,0.0021479244817330764,0.0016570250642542609,0.0002454497087394078,8.963608949963766e-06,5.742272264394371
26000.0,7.266417750956323e-09,0.002147987485853039,0.0016570045010527543,0.0002454914924001423,8.96186087454866e-06,5.743249789107572
26200.0,7.265111818459574e-09,0.0021480490303460364,0.0016569838959605812,0.0002455325671927276,8.960138812221614e-06,5.744210729918787
26400.0,7.263827096807513e-09,0.0021481085355972013,0.0016569628013650348,0.00024557286711608325,8.958440302663136e-06,5.745153542739103
26600.0,7.262565862412939e-09,0.002148165907271041,0.0016569412644443645,0.0002456123214133382,8.95676840875694e-06,5.746076572218347
26800.0,7.2613281142441966e-09,0.00214822121282658,0.0016569193384460721,0.00024565093719025404,8.955123417132794e-06,5.746979984595125
27000.0,7.260113422759665e-09,0.002148274492426586,0.0016568970331636403,0.00024568872963147284,8.953504850907519e-06,5.747864135112675
27200.0,7.258918103864883e-09,0.0021483261082555216,0.0016568744367549159,0.00024572583575030286,8.95190864293649e-06,5.74873222918413
27400.0,7.257741769610809e-09,0.0021483758821782936,0.0016568513925590451,0.00024576224480962424,8.950333468311965e-06,5.749584015615605
27600.0,7.256584919567607e-09,0.0021484237987471066,0.0016568279157259092,0.0002457979415105987,8.948780025127114e-06,5.7504191364922566
27800.0,7.2554472355875555e-09,0.002148469902057342,0.0016568040246034133,0.0002458329387269644,8.947248020230148e-06,5.751237892993943
28000.0,7.254328182647012e-09,0.0021485142381539395,0.0016567797276672944,0.00024586725524332255,8.945736839646268e-06,5.752040724584603
28200.0,7.253236969018342e-09,0.002148555856226724,0.0016567547740864842,0.0002459005410701199,8.944256484317496e-06,5.752819443292387
28400.0,7.252172037468417e-09,0.0021485955345529164,0.0016567296838418846,0.0002459329253555159,8.942807840824681e-06,5.753577070526035
28600.0,7.2511291579844325e-09,0.002148633482841722,0.0016567043985161903,0.00024596454216276585,8.941385376696857e-06,5.754316742682471
28800.0,7.250106754486258e-09,0.0021486697298495755,0.0016566788587738576,0.00024599543553785897,8.939986827510241e-06,5.755039490213368
29000.0,7.249103860889765e-09,0.002148704325443938,0.0016566530533797287,0.00024602563603210456,8.938610940814216e-06,5.75574602786366
29200.0,7.2481348201195154e-09,0.0021487357861176945,0.001656626590187829,0.0002460545979649328,8.937273285975432e-06,5.756423589489041
29400.0,7.2471975738503935e-09,0.002148765274313165,0.0016566002590138488,0.0002460825076496581,8.935975584847778e-06,5.757076533871534
29600.0,7.246285888394974e-09,0.002148793092512524,0.0016565739678066306,0.00024610956235294676,8.934709652638458e-06,5.757709476045774
29800.0,7.245397580891717e-09,0.0021488192678076512,0.0016565476240573951,0.00024613582187512804,8.933472297444458e-06,5.758323815034694
30000.0,7.24453134276021e-09,0.0021488438723920983,0.0016565212157084498,0.0002461613283418243,8.932261839541818e-06,5.758920536363168
30200.0,7.243726281351307e-09,0.00214886290378099,0.0016564937072774113,0.00024618459825178924,8.931120912135122e-06,5.759464933662611
30400.0,7.242977827229688e-09,0.0021488793830668233,0.001656467190171037,0.0002462060964478932,8.930055154501935e-06,5.7599678818871425
30600.0,7.242270124938517e-09,0.0021488940800538916,0.001656441428351957,0.0002462263258509673,8.9290437409711e-06,5.760441146821105
30800.0,7.241598060746563e-09,0.0021489070858307967,0.001656416225059771,0.0002462454303855129,8.928079302809064e-06,5.760888095564328
31000.0,7.240960048040482e-09,0.002148918345135386,0.001656391455430433,0.0002462634448524765,8.927159208126437e-06,5.761309542281596
31200.0,7.240354168035505e-09,0.0021489279940043473,0.001656367124540794,0.0002462804347317766,8.92628111620543e-06,5.761707018869291
31400.0,7.23977992168788e-09,0.002148936045094349,0.0016563432167200798,0.0002462964141871346,8.92544432502427e-06,5.762080856686307
31600.0,7.239235880487998e-09,0.002148942579379609,0.0016563197201490117,0.00024631142961529867,8.924647007577395e-06,5.762432141180094
31800.0,7.2387214807789365e-09,0.0021489476828032384,0.0016562966721260423,0.00024632550533859804,8.923888667862587e-06,5.762761441369197
32000.0,7.238235637446747e-09,0.002148951354155698,0.0016562740153683094,0.00024633866939369425,8.923167657519577e-06,5.76306941316861
32200.0,7.237783782164753e-09,0.0021489531024923175,0.0016562516569938919,0.0002463507227492128,8.922490170288982e-06,5.763351400258522
32400.0,7.237364027174668e-09,0.0021489534049998825,0.0016562298663081872,0.0002463617693458476,8.921855327747815e-06,5.763609834321443
32600.0,7.23697415351891e-09,0.002148952378996015,0.0016562086177853495,0.0002463718806053328,8.921260254922056e-06,5.763846386261951
32800.0,7.236611658802006e-09,0.002148950211077409,0.0016561879243377035,0.0002463811433698528,8.920701934723389e-06,5.7640630877445815
33000.0,7.236276210639628e-09,0.0021489468231669934,0.0016561677087063742,0.0002463895572303096,8.920179539587234e-06,5.764259929198522
33200.0,7.235933133369603e-09,0.002148945731038451,0.0016561488607609776,0.00024639843513873667,8.919655116293597e-06,5.7644676270099735
33400.0,7.235583710276971e-09,0.002148944584958871,0.0016561296368452305,0.0002464074740568203,8.919120855493067e-06,5.764679091626812
33600.0,7.2352407710196526e-09,0.0021489426479172177,0.001656110142382429,0.0002464162527673944,8.918593140090766e-06,5.764884468714061
33800.0,7.234908428409401e-09,0.002148939899672858,0.001656090577781028,0.00024642466094591494,8.918078118854279e-06,5.76508117723965
34000.0,7.234586503887907e-09,0.002148936562901125,0.0016560711054061721,0.0002464327287474765,8.91757644557584e-06,5.765269922679112
34200.0,7.2342572259954376e-09,0.0021489343684435074,0.001656052126148452,0.0002464411211475277,8.917068372947816e-06,5.765466262068932
34400.0,7.233923858407529e-09,0.002148931874242769,0.0016560326999778433,0.0002464495871324629,8.916552862346162e-06,5.765664322970019
34600.0,7.233592535778039e-09,0.002148928871755536,0.001656012988292915,0.0002464579417313104,8.916038344755628e-06,5.765859778004325
34800.0,7.233263716976861e-09,0.0021489255197411046,0.0016559931375683251,0.00024646619108638975,8.915526174478193e-06,5.766052770870824
35000.0,7.232937014486311e-09,0.0021489218074381383,0.0016559731191944493,0.0002464743441218445,8.915015719845312e-06,5.766243510348997
35200.0,7.232770005101404e-09,0.0021489017621435266,0.0016559489008542206,0.000246476430644653,8.914679493401923e-06,5.766292324348874
35400.0,7.2327463581828e-09,0.002148877310198223,0.0016559288161825357,0.00024647424700784365,8.914542223621095e-06,5.766241238376313
35600.0,7.232807076666289e-09,0.002148851255686592,0.0016559119274299964,0.00024646966412829774,8.91452614085555e-06,5.7661340223513164
35800.0,7.23293541072329e-09,0.0021488235197291354,0.0016558972938219064,0.0002464631129536145,8.914605533445058e-06,5.765980758251408
36000.0,7.233123978953784e-09,0.0021487943022202743,0.0016558846813266273,0.0002464548104468235,8.914770042352206e-06,5.7657865219057385
36200.0,7.233478566832891e-09,0.0021487525417694,0.001655871120089023,0.0002464407108401885,8.915134056124022e-06,5.765456662968302
36400.0,7.233988785612779e-09,0.0021487063261628014,0.0016558622945764886,0.00024642201579315643,8.915715372216182e-06,5.765019294145969
36600.0,7.234611312890783e-09,0.002148657940086229,0.001655857687955467,0.0002464001260653809,8.916457816237266e-06,5.76450718607574
36800.0,7.235332132370545e-09,0.002148607461149627,0.001655856621552021,0.000246375419798803,8.917340463318341e-06,5.763929185351862
37000.0,7.236145055515055e-09,0.0021485550449465013,0.0016558588876900307,0.0002463480786282353,8.918354573185711e-06,5.763289541303257
37200.0,7.236881241840089e-09,0.0021485185554125587,0.0016558693931216855,0.0002463245811454366,8.91931849044097e-06,5.762739819959316
37400.0,7.23754152037177e-09,0.0021484861016267745,0.0016558790197371838,0.0002463035409447954,8.920184129540868e-06,5.762247586494466
37600.0,7.2382041313941195e-09,0.0021484530080422394,0.0016558882696571518,0.00024628236919254384,8.921050623450261e-06,5.761752275392379
37800.0,7.238847475768139e-09,0.002148424719026226,0.001655900206366299,0.00024626225632996357,8.921907856588901e-06,5.76128173691203
38000.0,7.239492745560649e-09,0.002148396735419681,0.0016559124739203852,0.000246242130749648,8.922769256996936e-06,5.7608109009014905
38200.0,7.240176895771088e-09,0.002148367168656647,0.0016559255539869344,0.0002462208073348562,8.923682968746535e-06,5.7603120416689
38400.0,7.240860867416551e-09,0.0021483416780236787,0.0016559417603629327,0.00024619995883037296,8.924613322815601e-06,5.759824292917179
38600.0,7.241590450181515e-09,0.002148312514924323,0.001655957520260204,0.0002461774973320595,8.925597504712821e-06,5.7592988083303585
38800.0,7.242370027852724e-09,0.002148283695661392,0.0016559761578902354,0.0002461537688855784,8.926658837989294e-06,5.758743683613343
39000.0,7.243160759501293e-09,0.0021482567660983053,0.0016559968286775312,0.00024612996871038707,8.927744902078e-06,5.758186880810069
39200.0,7.24394661008629e-09,0.002148233848170678,0.00165602032825684,0.00024610675995691907,8.92884022626883e-06,5.757643914260974
39400.0,7.24471416301331e-09,0.002148213156961205,0.0016560445783809778,0.0002460842892901135,8.929917071234892e-06,5.757118215178164
39600.0,7.2455342884014484e-09,0.0021481891108972,0.001656068987618488,0.00024606006163935593,8.931059604358124e-06,5.756551411625244
39800.0,7.246347638126672e-09,0.002148169450572316,0.0016560964148009938,0.00024603651788566115,8.932210092660949e-06,5.756000607778153
40000.0,7.247169963632328e-09,0.0021481508917893964,0.001656125152880803,0.00024601286945429674,8.933378749520601e-06,5.7554473550070755
40200.0,7.249226816653383e-09,0.002148008409773781,0.0016561229342988155,0.00024594273773748284,8.935902202552204e-06,5.753806630255829
40400.0,7.2523964132751875e-09,0.00214783693794129,0.0016561564781975159,0.00024584022987188703,8.939990339383867e-06,5.751408468626239
40600.0,7.256172392050179e-09,0.0021476616225412273,0.0016562185931543454,0.00024572151469344093,8.94498044153437e-06,5.748631138475575
40800.0,7.260443341849812e-09,0.002147478488159618,0.0016563003150010525,0.00024558908657928286,8.950687042848801e-06,5.7455329955164265
41000.0,7.265108920032757e-09,0.0021472948351756176,0.0016564019661527108,0.00024544643451145337,8.956988453944414e-06,5.74219566414715
41200.0,7.2698465908389894e-09,0.0021471390831615846,0.0016565286140368105,0.000245305234562387,8.963514715752945e-06,5.738892304956292
41400.0,7.2746455842142045e-09,0.0021469918414014602,0.0016566647341189585,0.00024516355364125086,8.970168773644546e-06,5.735577693470248
41600.0,7.279610567248039e-09,0.0021468477723602564,0.0016568116378148185,0.0002450180672727189,8.977086926891973e-06,5.7321740539093815
41800.0,7.284761836376356e-09,0.0021467076548333168,0.0016569709520834525,0.00024486835137493216,8.984303202659344e-06,5.728671464919502
42000.0,7.290101246310656e-09,0.002146572016425614,0.0016571431487967126,0.00024471443381445077,8.991822658044627e-06,5.725070578436097
42200.0,7.294294857957707e-09,0.0021465756957622702,0.0016573632426936608,0.00024460622653430474,8.99819011872412e-06,5.722539079552764
42400.0,7.297477990818443e-09,0.002146617579572051,0.0016575603603173274,0.00024452860962736176,9.003187470738635e-06,5.720723239500332
42600.0,7.300168514098576e-09,0.002146671824021135,0.0016577414420696015,0.0002444651909757667,9.007490800193025e-06,5.719239566262463
42800.0,7.302521769821353e-09,0.0021467387133544628,0.00165791478233264,0.0002444119655109114,9.01133658600512e-06,5.717994361645322
43000.0,7.304612944394491e-09,0.0021468157996426393,0.0016580824024100193,0.00024436669861630997,9.014828436129272e-06,5.7169353470117334
43200.0,7.306673880434084e-09,0.0021468825826500013,0.001658240462295695,0.0002443210601771531,9.018231493578065e-06,5.715867640129103
43400.0,7.30871673289557e-09,0.002146951656474902,0.0016583993182189619,0.00024427616912797007,9.021617044648023e-06,5.7148174183628315
43600.0,7.310684132025012e-09,0.0021470258284146666,0.0016585581791885044,0.0002442338246130811,9.024909960462721e-06,5.713826772520776
43800.0,7.312567456220799e-09,0.00214710473931273,0.0016587163281056904,0.00024419420560351976,9.028095667005251e-06,5.71289988961301
44000.0,7.314375693736911e-09,0.00214718651042631,0.0016588727824534888,0.00024415686398641056,9.03117988055712e-06,5.712026286082026
44200.0,7.3164343114899526e-09,0.0021472392533462923,0.0016590196895941711,0.0002441097818760606,9.034521701784632e-06,5.710924804651063
44400.0,7.318719744495143e-09,0.00214728626540554,0.001659173816473656,0.00024405622446594202,9.03818340413612e-06,5.709671834206501
44600.0,7.321108406940263e-09,0.0021473339384536715,0.0016593337196787006,0.00024400010938748547,9.042004601132747e-06,5.708359027357839
44800.0,7.3235645580157235e-09,0.0021473821671299615,0.001659497470221736,0.00024394234845411282,9.045930699085785e-06,5.707007715892143
45000.0,7.326074275015485e-09,0.0021474309994632917,0.0016596643837809642,0.00024388330784116377,9.049940813446477e-06,5.705626466446171
45200.0,7.32846291065222e-09,0.002147497668423196,0.001659838793704152,0.00024382943735952207,9.053842853923235e-06,5.704366171723518
45400.0,7.330744121202455e-09,0.0021475694083982625,0.0016600115465329529,0.0002437789309326548,9.057603742170005e-06,5.70318457873788
45600.0,7.332977947786031e-09,0.0021476436291250826,0.0016601837335633884,0.00024372994778084712,9.061303576908932e-06,5.702038622625353
45800.0,7.335184290431496e-09,0.002147719860178604,0.001660356016903416,0.00024368192163759397,9.064970544832361e-06,5.700915055635664
